2.000000000000000111e-01,0.000000000000000000e+00
2.001000125015627018e-01,2.593166191452241792e-20
2.002000250031253925e-01,7.782739670219657161e-20
2.003000375046881110e-01,1.460707649412639417e-19
2.004000500062508017e-01,2.220116449259330924e-19
2.005000625078134924e-01,2.980966956448572631e-19
2.006000750093761831e-01,3.679724450120635167e-19
2.007000875109388738e-01,4.265598744945713183e-19
2.008001000125015645e-01,4.700993609190410572e-19
2.009001125140642829e-01,4.961648298532475473e-19
2.010001250156269736e-01,5.036459726831524352e-19
2.011001375171896643e-01,4.926973814797689728e-19
2.012001500187523551e-01,4.646534621068717005e-19
2.013001625203150458e-01,4.219079968961655132e-19
2.014001750218777365e-01,3.677572437420250376e-19
2.015001875234404549e-01,3.062054787739262769e-19
2.016002000250031456e-01,2.417319149778246063e-19
2.017002125265658363e-01,1.790179796730510556e-19
2.018002250281285270e-01,1.226339172802539024e-19
2.019002375296912177e-01,7.668364093309369777e-20
2.020002500312539084e-01,4.440722008835435345e-20
2.021002625328165991e-01,2.713916217093466861e-20
2.022002750343793176e-01,2.243682354838067721e-20
2.023002875359420083e-01,2.659292580414219039e-20
2.024003000375046990e-01,3.588584791224652800e-20
2.025003125390673897e-01,4.708913526201097374e-20
2.026003250406300804e-01,5.786331528657352825e-20
2.027003375421927989e-01,6.702612014109548031e-20
2.028003500437554896e-01,7.469730674700535951e-20
2.029003625453181803e-01,8.231430395498874537e-20
2.030003750468808710e-01,9.251490349034451066e-20
2.031003875484435617e-01,1.086286330563978572e-19
2.032004000500062524e-01,1.332371133341575663e-19
2.033004125515689708e-01,1.682354514910883890e-19
2.034004250531316615e-01,2.151213704954164088e-19
2.035004375546943522e-01,2.751044925922598350e-19
2.036004500562570430e-01,3.491767006218404189e-19
2.037004625578197337e-01,4.381423628042664696e-19
2.038004750593824244e-01,5.426071777017351711e-19
2.039004875609451428e-01,6.629243759544323281e-19
2.040005000625078335e-01,7.990970043892447731e-19
2.041005125640705242e-01,8.395390468946305124e-15
2.042005250656332149e-01,9.818619264240293344e-15
2.043005375671959056e-01,1.126334317100746525e-14
2.044005500687585963e-01,1.264749631266635419e-14
2.045005625703212870e-01,1.387628836168188538e-14
2.046005750718840055e-01,1.484718634010824714e-14
2.047005875734466962e-01,1.545652214085944439e-14
2.048006000750093869e-01,1.560776979762597362e-14
2.049006125765720776e-01,1.522153396358216879e-14
2.050006250781347683e-01,1.424728794690258183e-14
2.051006375796974868e-01,1.271174591219265927e-14
2.052006500812601775e-01,1.081389021197494507e-14
2.053006625828228682e-01,8.780148571164753085e-15
2.054006750843855589e-01,6.804937280216750765e-15
2.055006875859482496e-01,5.035441593224299487e-15
2.056007000875109403e-01,3.564255845115677003e-15
2.057007125890736587e-01,2.430103904664808142e-15
2.058007250906363494e-01,1.626857007150527834e-15
2.059007375921990401e-01,1.121068128853150105e-15
2.060007500937617309e-01,8.782500843642939812e-16
2.061007625953244216e-01,8.831621322685673877e-16
2.062007750968871123e-01,1.124792109619365833e-15
2.063007875984498307e-01,1.623431816896233574e-15
2.064008001000125214e-01,2.411572665105983631e-15
2.065008126015752121e-01,3.506664856989638926e-15
2.066008251031379028e-01,4.891031812640554690e-15
2.067008376047005935e-01,6.499159317876936877e-15
2.068008501062632842e-01,8.212588098287280370e-15
2.069008626078260027e-01,9.862644427501769466e-15
2.070008751093886934e-01,1.124124584823018045e-14
2.071008876109513841e-01,1.215548182265439677e-14
2.072009001125140748e-01,1.256477643505052622e-14
2.073009126140767655e-01,1.250088166586535064e-14
2.074009251156394562e-01,1.202744535793165037e-14
2.075009376172021747e-01,1.123021057104004981e-14
2.076009501187648654e-01,1.020812730668733262e-14
2.077009626203275561e-01,9.065411124194219326e-15
2.078009751218902468e-01,7.904584312817050261e-15
2.079009876234529375e-01,6.820536053097202919e-15
2.080010001250156282e-01,5.895638365735023503e-15
2.081010126265783189e-01,5.183051686941939061e-15
2.082010251281410373e-01,4.671141231559011002e-15
2.083010376297037280e-01,4.329705104942305865e-15
2.084010501312664188e-01,4.127011684636775775e-15
2.085010626328291095e-01,4.033305281211887684e-15
2.086010751343918002e-01,4.023606365820109837e-15
2.087010876359545186e-01,4.079788675620122195e-15
2.088011001375172093e-01,4.191917316132676638e-15
2.089011126390799000e-01,4.358833037412504790e-15
2.090011251406425907e-01,4.587968143173629056e-15
2.091011376422052814e-01,4.893541717265712573e-15
2.092011501437679721e-01,5.290965617467757349e-15
2.093011626453306628e-01,5.795439443373612827e-15
2.094011751468933813e-01,6.421869368124391372e-15
