wavelength,transmission
250,0.01214
251,0.01839
252,0.02221
253,0.02327
254,0.03217
255,0.04411
256,0.04113
257,0.04373
258,0.06209
259,0.05979
260,0.04613
261,0.05278
262,0.04789
263,0.02585
264,0.00833
265,0.00162
266,0.00038
267,0.0001
268,0.00004
269,0.00002
270,0.00001
271,0.00001
272,0.00001
273,0.00001
274,0.00001
275,0.00001
276,0.00001
277,0.00001
278,0.00001
279,0.00001
280,0.00002
281,0.00004
282,0.00005
283,0.00008
284,0.0002
285,0.00059
286,0.00105
287,0.00227
288,0.00998
289,0.05917
290,0.20453
291,1.49544
292,11.93693
293,19.9284
294,23.52789
295,38.09261
296,36.47827
297,53.21853
298,64.08052
299,71.34753
300,76.65908
301,71.84275
302,89.66228
303,84.50391
304,84.21991
305,78.92176
306,80.69749
307,89.11855
308,84.5833
309,87.38151
310,83.84291
311,83.0091
312,90.39624
313,86.20901
314,88.21864
315,89.31286
316,83.20291
317,89.81944
318,90.97899
319,85.17047
320,90.25095
321,87.32144
322,83.90913
323,92.71847
324,88.80516
325,82.53429
326,90.40864
327,88.96965
328,82.56929
329,90.47514
330,93.39517
331,86.44719
332,90.81228
333,93.61732
334,84.70568
335,84.18357
336,91.84558
337,95.41275
338,93.93865
339,81.5419
340,66.87447
341,66.33977
342,77.06969
343,75.69263
344,67.5446
345,74.70525
346,92.96314
347,93.61377
348,88.16742
349,92.85422
350,88.88969
351,75.5354
352,80.41707
353,95.28079
354,94.61811
355,94.80806
356,95.60923
357,86.38176
358,86.10217
359,95.32099
360,94.93712
361,92.85713
362,96.6842
363,92.45189
364,87.28389
365,92.61911
366,96.85272
367,92.44143
368,92.88421
369,96.89363
370,93.0027
371,89.51851
372,94.03109
373,96.95343
374,93.52262
375,93.48149
376,96.86111
377,95.14524
378,91.9692
379,94.26589
380,97.14371
381,94.7711
382,93.18224
383,95.7757
384,96.62491
385,93.68205
386,93.15774
387,96.19635
388,96.82722
389,93.99217
390,93.30394
391,95.53254
392,96.03885
393,94.2526
394,94.35128
395,96.54491
396,96.78041
397,94.62655
398,93.65891
399,94.65143
400,95.22346
401,94.95902
402,95.86408
403,97.33777
404,96.0115
405,92.29536
406,90.84159
407,93.63893
408,97.10196
409,96.30477
410,92.79137
411,91.61515
412,93.9646
413,96.76285
414,96.90481
415,95.45742
416,95.06587
417,95.89253
418,96.18263
419,95.37836
420,94.86565
421,95.56759
422,96.59849
423,96.63439
424,95.80645
425,95.23142
426,95.2695
427,95.30145
428,94.98128
429,94.82852
430,95.36884
431,96.23856
432,96.56961
433,96.15036
434,95.66322
435,95.65925
436,95.83886
437,95.5803
438,94.94326
439,94.69608
440,95.33177
441,96.40057
442,97.00159
443,96.80364
444,96.3841
445,96.41344
446,96.83111
447,96.98144
448,96.49338
449,95.8096
450,95.67743
451,96.30765
452,97.16255
453,97.54216
454,97.34317
455,97.08333
456,97.19703
457,97.51118
458,97.48774
459,96.89616
460,96.14526
461,95.86929
462,96.28783
463,97.00865
464,97.42453
465,97.32657
466,97.07237
467,97.12019
468,97.49251
469,97.73321
470,97.40022
471,96.59513
472,95.91946
473,95.9066
474,96.53728
475,97.2604
476,97.45833
477,97.01316
478,96.3894
479,96.14467
480,96.4029
481,96.75135
482,96.62365
483,95.86228
484,94.91262
485,94.44525
486,94.81421
487,95.79025
488,96.73763
489,97.07325
490,96.72161
491,96.1282
492,95.83384
493,96.04523
494,96.52314
495,96.81072
496,96.62326
497,96.08392
498,95.60032
499,95.52823
500,95.92435
501,96.54021
502,97.02463
503,97.18092
504,97.07928
505,96.94335
506,96.93521
507,97.04437
508,97.1355
509,97.09599
510,96.94939
511,96.83652
512,96.88986
513,97.11726
514,97.39049
515,97.54568
516,97.51431
517,97.37201
518,97.26174
519,97.2621
520,97.31509
521,97.27593
522,97.0501
523,96.70379
524,96.44306
525,96.46788
526,96.81003
527,97.2705
528,97.53134
529,97.36171
530,96.80449
531,96.169
532,95.82573
533,95.96078
534,96.44563
535,96.89657
536,96.91669
537,96.38932
538,95.59196
539,95.02095
540,95.07249
541,95.79975
542,96.8572
543,97.66773
544,97.77676
545,97.1765
546,96.31521
547,95.77703
548,95.90963
549,96.63416
550,97.49955
551,97.96229
552,97.75941
553,97.09498
