wavelength,transmission
1800,0.02607
1795,-0.1
1790,-0.10091
1785,-0.07289
1780,-0.0504
1775,0.04213
1770,0.05401
1765,0.04349
1760,0.02677
1755,0.01143
1750,-0.01006
1745,-0.01324
1740,-0.00752
1735,0.00265
1730,0.06396
1725,0.03358
1720,-0.0071
1715,-0.01726
1710,-0.00328
1705,-9.54E-04
1700,0.00233
1695,0.01567
1690,0.05481
1685,0.00116
1680,-0.0234
1675,-0.00826
1670,0.0581
1665,-0.00773
1660,-0.02139
1655,-0.01545
1650,0.03733
1645,-0.00497
1640,0.02116
1635,0.04432
1630,0.02349
1625,-0.02275
1620,0.0147
1615,0.02908
1610,0.01481
1605,-0.03703
1600,0.02106
1595,0.03299
1590,0.03204
1585,0.02505
1580,-0.04822
1575,-0.04569
1570,0.013
1565,0.02854
1560,0.00465
1555,-0.03533
1550,-0.00487
1545,0.01333
1540,-0.03661
1535,-0.00275
1530,0.0129
1525,0.01099
1520,0.0037
1515,0.01142
1510,0.00402
1505,0
1500,-0.00412
1495,0.0279
1490,-0.01195
1485,-0.01237
1480,0.04229
1475,0.03668
1470,0.02822
1465,0.01469
1460,-0.03245
1455,-0.02707
1450,0.01481
1445,0.02634
1440,0.01491
1435,0.00888
1430,0.00762
1425,-0.04062
1420,-0.05384
1415,-0.02432
1410,0.02896
1405,0.04853
1400,0.01776
1395,-0.03195
1390,-0.02474
1385,-0.0036
1380,0.00233
1375,0.00211
1370,0.00243
1365,-0.00148
1360,-0.00444
1355,0.02775
1350,0.02235
1345,0.02913
1340,0.01406
1335,-0.02698
1330,-0.056
1325,-0.02877
1320,0.02696
1315,0.02409
1310,0.02271
1305,0.02651
1300,0.01194
1295,-0.01438
1290,5.29E-04
1285,0.00349
1280,0.00159
1275,-0.00761
1270,0.00328
1265,0.01035
1260,0.00887
1255,0.01194
1250,0.04281
1245,0.0166
1240,0.00476
1235,0.0405
1230,0.08389
1225,0.06421
1220,0.06958
1215,0.04847
1210,0.01755
1205,0.04377
1200,0.05383
1195,0.07389
1190,0.10621
1185,0.1414
1180,0.13926
1175,0.16003
1170,0.19048
1165,0.21201
1160,0.23267
1155,0.24201
1150,0.24267
1145,0.28249
1140,0.35586
1135,0.36117
1130,0.35307
1125,0.4115
1120,0.42754
1115,0.41005
1110,0.45253
1105,0.50064
1100,0.51779
1095,0.52397
1090,0.4993
1085,0.46029
1080,0.46865
1075,0.49022
1070,0.48248
1065,0.44338
1060,0.39592
1055,0.39752
1050,0.36788
1045,0.29208
1040,0.27352
1035,0.29884
1030,0.28274
1025,0.20516
1020,0.15035
1015,0.15468
1010,0.16699
1005,0.15142
1000,0.13099
995,0.11288
990,0.0813
985,0.02791
980,0.01644
975,0.04183
970,0.04331
965,0.03793
960,0.04014
955,0.03941
950,0.03887
945,0.02138
940,-0.01201
935,-0.00579
930,0.02663
925,0.03242
920,0.01895
915,-0.02
910,-0.04832
905,-0.02987
900,0.00662
895,0.03678
890,0.02827
885,0.01051
880,-0.00168
875,-0.00199
870,-1.05E-04
865,-0.01596
860,-0.00367
855,0.01168
850,0.01171
845,0.0156
840,0.01525
835,0.01788
830,0.02172
825,0.02545
820,0.03184
815,0.04193
810,0.05213
805,0.06604
800,0.08721
795,0.11786
790,0.16329
785,0.22486
780,0.30972
775,0.432
770,0.60847
765,0.8528
760,1.19147
755,1.65025
750,2.25896
745,3.04614
740,4.04188
735,5.245
730,6.59833
725,7.96034
720,9.06342
715,9.5353
710,9.0988
705,7.93285
700,6.47572
695,4.79713
690,2.98241
685,1.50124
680,0.6106
675,0.19432
670,0.04414
665,0.0057
660,-0.00363
655,-0.00239
650,-0.00228
645,-0.00322
640,-0.00332
635,-3.12E-04
630,-7.27E-04
625,-0.0026
620,-0.00301
615,-0.00364
610,-0.00291
605,-0.00239
600,-0.00312
595,-0.0026
590,-0.00197
585,-0.00197
580,-2.81E-03
575,-0.00301
570,-0.00187
565,-8.31E-04
560,3.12E-04
555,-5.19E-04
550,-0.00218
545,-0.00166
540,-0.00187
535,-0.00218
530,-0.00384
525,-0.00384
520,-0.00218
515,-0.00125
510,-0.00259
505,-0.00228
500,-0.00135
495,-0.00114
490,-0.00249
485,-0.00238
480,-7.25E-04
475,-0.00114
470,-0.00176
465,-0.00145
460,-0.0028
455,-0.00218
450,-4.15E-04
445,-0.00135
440,-0.00332
435,-0.00322
430,-0.0028
425,-0.00166
420,-0.00177
415,-0.00166
410,-2.18E-03
405,-3.33E-03
400,1.64E-02
395,0.38747
390,3.09787
385,11.68826
380,26.63622
375,43.16104
370,56.63283
365,65.95843
360,72.02491
355,75.85197
350,78.25741
345,79.83096
340,80.92196
335,81.62108
330,81.93676
325,81.89868
320,81.55398
315,81.19724
310,80.46205
305,79.26189
300,77.50412
295,74.92971
290,70.99677
285,65.21593
280,57.80328
275,48.4672
270,37.12228
265,25.71119
260,15.29412
255,6.92912
250,2.03274
245,0.30968
240,0.016
235,-5.85E-04
230,-4.82E-04
225,-0.00115
220,-0.00124
215,-2.85E-04
210,-0.00123
205,5.67E-04
200,8.46E-04
