wavelength,transmission
2280,0.14555
2285,0.12476
2290,0.11825
2295,0.15239
2300,0.14164
2305,0.09486
2310,0.0784
2315,0.12068
2320,0.16966
2325,0.16387
2330,0.14649
2335,0.12803
2340,0.15046
2345,0.13756
2350,0.13827
2355,0.1668
2360,0.16332
2365,0.18834
2370,0.15914
2375,0.16741
2380,0.20855
2385,0.19885
2390,0.18994
2395,0.21191
2400,0.19079
2405,0.19458
2410,0.23522
2415,0.23306
2420,0.22474
2425,0.25402
2430,0.2495
2435,0.24112
2440,0.25363
2445,0.30062
2450,0.2995
2455,0.27402
2460,0.30664
2465,0.30891
2470,0.3482
2475,0.33673
2480,0.33291
2485,0.35845
2490,0.40629
2495,0.42839
2500,0.462
2505,0.51508
2510,0.50376
2515,0.45716
2520,0.35372
2525,0.3547
2530,0.5168
2535,0.57732
2540,0.58816
2545,0.64008
2550,0.45793
2555,0.27064
2560,4.45E-01
2565,6.58E-01
2570,5.94E-01
2575,3.43E-01
2580,0.28464
2585,0.34279
2590,0.46381
2595,0.53701
2600,0.5688
