wavelength,transmission
3.66905,95.19451
3.67897,95.19229
3.68913,95.19008
3.69904,95.188
3.70893,95.18601
3.71908,95.18402
3.72896,95.18217
3.7391,95.18034
3.74897,95.17863
3.75909,95.17694
3.76895,95.17537
3.77906,95.17382
3.7889,95.17239
3.79899,95.17098
3.80908,95.16964
3.8189,95.1684
3.82898,95.16719
3.83904,95.16605
3.8491,95.16498
3.8589,95.164
3.86894,95.16305
3.87898,95.16216
3.88901,95.16134
3.89903,95.16058
3.90905,95.15987
3.91906,95.15923
3.9288,95.15867
3.9388,95.15814
3.94904,95.15765
3.95902,95.15724
3.96899,95.15688
3.97896,95.15658
3.98892,95.15633
3.99887,95.15614
4.00881,95.156
4.019,95.1559
4.02893,95.15587
4.03885,95.15588
4.04876,95.15594
4.05892,95.15606
4.06882,95.15622
4.07896,95.15643
4.08885,95.15669
4.09872,95.15699
4.10884,95.15735
4.1187,95.15774
4.12881,95.15819
4.1389,95.15868
4.14874,95.15921
4.15882,95.15979
4.16889,95.16042
4.1787,95.16107
4.18876,95.16178
4.19881,95.16254
4.20885,95.16333
4.21888,95.16416
4.22865,95.16502
4.23867,95.16593
4.24867,95.16687
4.25867,95.16786
4.26866,95.16888
4.27865,95.16994
4.28862,95.17104
4.29883,95.1722
4.30879,95.17336
4.31874,95.17456
4.32868,95.1758
4.33861,95.17706
4.34878,95.17839
4.3587,95.17972
4.3686,95.18108
4.37875,95.18251
4.38864,95.18393
4.39876,95.18542
4.40864,95.1869
4.41875,95.18844
4.4286,95.18998
4.43869,95.19158
4.44853,95.19317
4.4586,95.19483
4.46866,95.19651
4.47872,95.19822
4.48852,95.19991
4.49856,95.20167
4.50859,95.20345
4.5186,95.20525
4.52861,95.20708
4.53861,95.20894
4.5486,95.46591
4.55859,95.46794
4.56856,95.46975
4.57852,95.47133
4.58847,95.47269
4.59866,95.47385
4.60859,95.47476
4.61852,95.47546
4.62843,95.47594
4.63858,95.4762
4.64848,95.47625
4.65861,95.47608
4.66848,95.4757
4.67859,95.47509
4.68845,95.4743
4.69854,95.47327
4.70861,95.47203
4.71844,95.47063
4.7285,95.46898
4.73855,95.46713
4.74858,95.46508
4.75837,95.4629
4.76839,95.46046
4.7784,95.45783
4.78839,95.45502
4.79838,95.45202
4.80836,95.44883
4.81832,95.44547
4.82852,95.44185
4.83846,95.43813
4.84839,95.43425
4.85832,95.4302
4.86847,95.42588
4.87837,95.42151
4.8885,95.41687
4.89838,95.41219
4.90849,95.40724
4.91835,95.40226
4.92843,95.39701
4.93827,95.39175
4.94833,95.38623
4.95838,95.38057
4.96842,95.37479
4.97845,95.36887
4.98824,95.36298
4.99824,95.35683
5.00853,95.35038
5.01835,95.34411
5.02817,95.33774
5.03799,95.33126
5.04856,95.32417
5.05837,95.31749
5.06819,95.31071
5.078,95.30386
5.08856,95.29638
5.09838,95.28935
5.10818,95.28225
5.11799,95.27508
5.12855,95.26728
5.13836,95.25998
5.14817,95.25263
5.15797,95.24522
5.16853,95.23719
5.17833,95.22969
5.18813,95.22215
5.19793,95.21457
5.20848,95.20639
5.21828,95.19876
5.22808,95.19111
5.23787,95.18345
5.24842,95.17519
5.25821,95.16752
5.26801,95.15984
5.27855,95.15159
5.28834,95.14393
5.29813,95.13628
5.30792,95.12866
5.31845,95.12048
5.32824,95.11291
5.33802,95.10538
5.34781,95.09788
5.35834,95.08986
5.36812,95.08247
5.3779,95.07513
5.38843,95.06729
5.39821,95.06007
5.40799,95.05293
5.41776,95.04586
5.42829,95.03834
5.43806,95.03144
5.44783,95.02463
5.45836,95.0174
5.46813,95.01079
5.47789,95.00428
5.48841,94.99739
5.49818,94.99112
5.50794,94.98496
5.51771,94.97893
5.52822,94.97257
5.53798,94.9668
5.54774,94.96118
5.55825,94.95527
5.56801,94.94995
5.57777,94.94477
5.58827,94.93937
5.59803,94.93452
5.60778,94.92983
5.61828,94.92498
5.62803,94.92065
5.63778,94.91649
5.64828,94.91223
5.65803,94.90846
5.66777,94.90488
5.67827,94.90124
5.68801,94.89807
5.69775,94.8951
5.70825,94.89213
5.71799,94.88959
5.72772,94.88727
5.73821,94.88501
5.74795,94.88314
5.75768,94.88149
5.76817,94.87998
5.7779,94.87881
5.78763,94.87788
5.79811,94.87714
5.80784,94.8767
5.81757,94.87651
5.82804,94.87658
5.83777,94.8769
5.84749,94.87748
5.85796,94.87838
5.86768,94.87949
5.87815,94.88097
5.88787,94.88261
5.89759,94.88453
5.90805,94.88688
5.91777,94.88935
5.92748,94.89208
5.93794,94.89533
5.94765,94.89863
5.95811,94.90249
5.96782,94.90636
5.97753,94.91051
5.98798,94.91528
5.99769,94.92001
6.00814,94.92541
6.01784,94.93071
6.02754,94.93629
6.03799,94.94262
6.04769,94.94879
6.05738,94.95523
6.06783,94.96249
6.07752,94.96951
6.08796,94.97739
6.09765,94.98499
6.10809,94.99349
6.11778,95.00167
6.12747,95.01012
6.1379,95.01953
6.14759,95.02855
6.15802,95.03857
6.1677,95.04814
6.17738,95.05799
6.18781,95.06888
6.19749,95.07926
6.20791,95.09074
6.21759,95.10165
6.22801,95.11369
6.23768,95.12513
6.24735,95.1368
6.25777,95.14965
6.26744,95.16182
6.27785,95.17519
6.28752,95.18784
6.29793,95.20171
6.30759,95.21481
6.31726,95.22813
6.32766,95.2427
6.33732,95.25644
6.34773,95.27145
6.35738,95.28558
6.36778,95.30101
6.37744,95.31551
6.38784,95.33132
6.39749,95.34616
6.40788,95.36231
6.41753,95.37746
6.42718,95.39275
6.43757,95.40936
6.44722,95.4249
6.4576,95.44176
6.46725,95.45752
6.47763,95.4746
6.48727,95.49054
6.49765,95.50779
6.50729,95.52386
6.51767,95.54123
6.5273,95.5574
6.53767,95.57484
6.54731,95.59105
6.55768,95.60851
6.56731,95.62471
6.57768,95.64213
6.5873,95.65827
6.59767,95.6756
6.60729,95.69163
6.61765,95.7088
6.62727,95.72465
6.63763,95.7416
6.64725,95.75722
6.65761,95.77388
6.66722,95.78919
6.67757,95.80549
6.68719,95.82043
6.69754,95.8363
6.70715,95.8508
6.71749,95.86615
6.7271,95.88014
6.73744,95.8949
6.74705,95.9083
6.75739,95.92238
6.76699,95.9351
6.77733,95.94842
6.78766,95.96129
6.79726,95.97284
6.80759,95.98481
6.81718,95.99547
6.82751,96.00644
6.83711,96.01612
6.84743,96.02597
6.85702,96.03458
6.86734,96.04322
6.87693,96.05065
6.88725,96.05798
6.89757,96.06457
6.90715,96.07002
6.91746,96.07512
6.92704,96.07913
6.93735,96.08262
6.94693,96.08507
6.95723,96.08682
6.96754,96.08763
6.97711,96.08749
6.98742,96.08637
6.99698,96.08438
7.00728,96.08119
7.01685,96.07722
7.02714,96.07182
7.03744,96.06523
7.047,96.058
7.05729,96.04899
7.06685,96.03944
7.07714,96.02785
7.08743,96.01487
7.09698,96.00154
7.10726,95.98575
7.11681,95.96973
7.12709,95.95098
7.13737,95.93062
7.14692,95.91024
7.15719,95.88666
7.16747,95.86134
7.17701,95.83623
7.18728,95.80742
7.19681,95.77898
7.20708,95.74651
