2.000000000000000111e-01,1.000000000000000000e+00
2.001000125015627018e-01,1.000000000000000000e+00
2.002000250031253925e-01,1.000000000000000000e+00
2.003000375046881110e-01,1.000000000000000000e+00
2.004000500062508017e-01,1.000000000000000000e+00
2.005000625078134924e-01,1.000000000000000000e+00
2.006000750093761831e-01,1.000000000000000000e+00
2.007000875109388738e-01,1.000000000000000000e+00
2.008001000125015645e-01,1.000000000000000000e+00
2.009001125140642829e-01,1.000000000000000000e+00
2.010001250156269736e-01,1.000000000000000000e+00
2.011001375171896643e-01,1.000000000000000000e+00
2.012001500187523551e-01,1.000000000000000000e+00
2.013001625203150458e-01,1.000000000000000000e+00
2.014001750218777365e-01,1.000000000000000000e+00
2.015001875234404549e-01,1.000000000000000000e+00
2.016002000250031456e-01,1.000000000000000000e+00
2.017002125265658363e-01,1.000000000000000000e+00
2.018002250281285270e-01,1.000000000000000000e+00
2.019002375296912177e-01,1.000000000000000000e+00
2.020002500312539084e-01,1.000000000000000000e+00
2.021002625328165991e-01,1.000000000000000000e+00
2.022002750343793176e-01,1.000000000000000000e+00
2.023002875359420083e-01,1.000000000000000000e+00
2.024003000375046990e-01,1.000000000000000000e+00
2.025003125390673897e-01,1.000000000000000000e+00
2.026003250406300804e-01,1.000000000000000000e+00
2.027003375421927989e-01,1.000000000000000000e+00
2.028003500437554896e-01,1.000000000000000000e+00
2.029003625453181803e-01,1.000000000000000000e+00
2.030003750468808710e-01,1.000000000000000000e+00
2.031003875484435617e-01,1.000000000000000000e+00
2.032004000500062524e-01,1.000000000000000000e+00
2.033004125515689708e-01,1.000000000000000000e+00
2.034004250531316615e-01,1.000000000000000000e+00
2.035004375546943522e-01,1.000000000000000000e+00
2.036004500562570430e-01,1.000000000000000000e+00
2.037004625578197337e-01,1.000000000000000000e+00
2.038004750593824244e-01,1.000000000000000000e+00
2.039004875609451428e-01,1.000000000000000000e+00
2.040005000625078335e-01,1.000000000000000000e+00
2.041005125640705242e-01,1.000000000000000000e+00
2.042005250656332149e-01,1.000000000000000000e+00
2.043005375671959056e-01,1.000000000000000000e+00
2.044005500687585963e-01,1.000000000000000000e+00
2.045005625703212870e-01,1.000000000000000000e+00
2.046005750718840055e-01,1.000000000000000000e+00
2.047005875734466962e-01,1.000000000000000000e+00
2.048006000750093869e-01,1.000000000000000000e+00
2.049006125765720776e-01,1.000000000000000000e+00
2.050006250781347683e-01,1.000000000000000000e+00
2.051006375796974868e-01,1.000000000000000000e+00
2.052006500812601775e-01,1.000000000000000000e+00
2.053006625828228682e-01,1.000000000000000000e+00
2.054006750843855589e-01,1.000000000000000000e+00
2.055006875859482496e-01,1.000000000000000000e+00
2.056007000875109403e-01,1.000000000000000000e+00
2.057007125890736587e-01,1.000000000000000000e+00
2.058007250906363494e-01,1.000000000000000000e+00
2.059007375921990401e-01,1.000000000000000000e+00
2.060007500937617309e-01,1.000000000000000000e+00
2.061007625953244216e-01,1.000000000000000000e+00
2.062007750968871123e-01,1.000000000000000000e+00
2.063007875984498307e-01,1.000000000000000000e+00
2.064008001000125214e-01,1.000000000000000000e+00
2.065008126015752121e-01,1.000000000000000000e+00
2.066008251031379028e-01,1.000000000000000000e+00
2.067008376047005935e-01,1.000000000000000000e+00
2.068008501062632842e-01,1.000000000000000000e+00
2.069008626078260027e-01,1.000000000000000000e+00
2.070008751093886934e-01,1.000000000000000000e+00
2.071008876109513841e-01,1.000000000000000000e+00
2.072009001125140748e-01,1.000000000000000000e+00
2.073009126140767655e-01,1.000000000000000000e+00
2.074009251156394562e-01,1.000000000000000000e+00
2.075009376172021747e-01,1.000000000000000000e+00
2.076009501187648654e-01,1.000000000000000000e+00
2.077009626203275561e-01,1.000000000000000000e+00
2.078009751218902468e-01,1.000000000000000000e+00
2.079009876234529375e-01,1.000000000000000000e+00
2.080010001250156282e-01,1.000000000000000000e+00
2.081010126265783189e-01,1.000000000000000000e+00
2.082010251281410373e-01,1.000000000000000000e+00
2.083010376297037280e-01,1.000000000000000000e+00
2.084010501312664188e-01,1.000000000000000000e+00
2.085010626328291095e-01,1.000000000000000000e+00
2.086010751343918002e-01,1.000000000000000000e+00
2.087010876359545186e-01,1.000000000000000000e+00
2.088011001375172093e-01,1.000000000000000000e+00
2.089011126390799000e-01,1.000000000000000000e+00
2.090011251406425907e-01,1.000000000000000000e+00
2.091011376422052814e-01,1.000000000000000000e+00
2.092011501437679721e-01,1.000000000000000000e+00
2.093011626453306628e-01,1.000000000000000000e+00
2.094011751468933813e-01,1.000000000000000000e+00
2.095011876484560720e-01,1.000000000000000000e+00
2.096012001500187627e-01,1.000000000000000000e+00
2.097012126515814534e-01,1.000000000000000000e+00
2.098012251531441441e-01,1.000000000000000000e+00
2.099012376547068626e-01,1.000000000000000000e+00
2.100012501562695533e-01,1.000000000000000000e+00
2.101012626578322440e-01,1.000000000000000000e+00
2.102012751593949347e-01,1.000000000000000000e+00
2.103012876609576254e-01,1.000000000000000000e+00
2.104013001625203161e-01,1.000000000000000000e+00
2.105013126640830345e-01,1.000000000000000000e+00
2.106013251656457252e-01,1.000000000000000000e+00
2.107013376672084159e-01,1.000000000000000000e+00
2.108013501687711067e-01,1.000000000000000000e+00
2.109013626703337974e-01,1.000000000000000000e+00
2.110013751718964881e-01,1.000000000000000000e+00
2.111013876734592065e-01,1.000000000000000000e+00
2.112014001750218972e-01,1.000000000000000000e+00
2.113014126765845879e-01,1.000000000000000000e+00
2.114014251781472786e-01,1.000000000000000000e+00
2.115014376797099693e-01,1.000000000000000000e+00
2.116014501812726600e-01,1.000000000000000000e+00
2.117014626828353785e-01,1.000000000000000000e+00
2.118014751843980692e-01,1.000000000000000000e+00
2.119014876859607599e-01,1.000000000000000000e+00
2.120015001875234506e-01,1.000000000000000000e+00
2.121015126890861413e-01,1.000000000000000000e+00
2.122015251906488320e-01,1.000000000000000000e+00
2.123015376922115505e-01,1.000000000000000000e+00
2.124015501937742412e-01,1.000000000000000000e+00
2.125015626953369319e-01,1.000000000000000000e+00
2.126015751968996226e-01,1.000000000000000000e+00
2.127015876984623133e-01,1.000000000000000000e+00
2.128016002000250040e-01,1.000000000000000000e+00
2.129016127015877224e-01,1.000000000000000000e+00
2.130016252031504131e-01,1.000000000000000000e+00
2.131016377047131038e-01,1.000000000000000000e+00
2.132016502062757946e-01,1.000000000000000000e+00
2.133016627078384853e-01,1.000000000000000000e+00
2.134016752094011760e-01,1.000000000000000000e+00
2.135016877109638944e-01,1.000000000000000000e+00
2.136017002125265851e-01,1.000000000000000000e+00
2.137017127140892758e-01,1.000000000000000000e+00
2.138017252156519665e-01,1.000000000000000000e+00
2.139017377172146572e-01,1.000000000000000000e+00
2.140017502187773479e-01,1.000000000000000000e+00
2.141017627203400664e-01,1.000000000000000000e+00
2.142017752219027571e-01,1.000000000000000000e+00
2.143017877234654478e-01,1.000000000000000000e+00
2.144018002250281385e-01,1.000000000000000000e+00
2.145018127265908292e-01,1.000000000000000000e+00
2.146018252281535199e-01,1.000000000000000000e+00
2.147018377297162384e-01,1.000000000000000000e+00
2.148018502312789291e-01,1.000000000000000000e+00
2.149018627328416198e-01,1.000000000000000000e+00
2.150018752344043105e-01,1.000000000000000000e+00
2.151018877359670012e-01,1.000000000000000000e+00
2.152019002375296919e-01,1.000000000000000000e+00
2.153019127390924103e-01,1.000000000000000000e+00
2.154019252406551010e-01,1.000000000000000000e+00
2.155019377422177917e-01,1.000000000000000000e+00
2.156019502437804825e-01,1.000000000000000000e+00
2.157019627453431732e-01,1.000000000000000000e+00
2.158019752469058639e-01,1.000000000000000000e+00
2.159019877484685823e-01,1.000000000000000000e+00
2.160020002500312730e-01,1.000000000000000000e+00
2.161020127515939637e-01,1.000000000000000000e+00
2.162020252531566544e-01,1.000000000000000000e+00
2.163020377547193451e-01,1.000000000000000000e+00
2.164020502562820358e-01,1.000000000000000000e+00
2.165020627578447265e-01,1.000000000000000000e+00
2.166020752594074450e-01,1.000000000000000000e+00
2.167020877609701357e-01,1.000000000000000000e+00
2.168021002625328264e-01,1.000000000000000000e+00
2.169021127640955171e-01,1.000000000000000000e+00
2.170021252656582078e-01,1.000000000000000000e+00
2.171021377672209263e-01,1.000000000000000000e+00
2.172021502687836170e-01,1.000000000000000000e+00
2.173021627703463077e-01,1.000000000000000000e+00
2.174021752719089984e-01,1.000000000000000000e+00
2.175021877734716891e-01,1.000000000000000000e+00
2.176022002750343798e-01,1.000000000000000000e+00
2.177022127765970705e-01,1.000000000000000000e+00
2.178022252781597889e-01,1.000000000000000000e+00
2.179022377797224796e-01,1.000000000000000000e+00
2.180022502812851704e-01,1.000000000000000000e+00
2.181022627828478611e-01,1.000000000000000000e+00
2.182022752844105518e-01,1.000000000000000000e+00
2.183022877859732702e-01,1.000000000000000000e+00
2.184023002875359609e-01,1.000000000000000000e+00
2.185023127890986516e-01,1.000000000000000000e+00
2.186023252906613423e-01,1.000000000000000000e+00
2.187023377922240330e-01,1.000000000000000000e+00
2.188023502937867237e-01,1.000000000000000000e+00
2.189023627953494144e-01,1.000000000000000000e+00
2.190023752969121329e-01,1.000000000000000000e+00
2.191023877984748236e-01,1.000000000000000000e+00
2.192024003000375143e-01,1.000000000000000000e+00
2.193024128016002050e-01,1.000000000000000000e+00
2.194024253031628957e-01,1.000000000000000000e+00
2.195024378047256142e-01,1.000000000000000000e+00
2.196024503062883049e-01,1.000000000000000000e+00
2.197024628078509956e-01,1.000000000000000000e+00
2.198024753094136863e-01,1.000000000000000000e+00
2.199024878109763770e-01,1.000000000000000000e+00
2.200025003125390677e-01,1.000000000000000000e+00
2.201025128141017861e-01,1.000000000000000000e+00
2.202025253156644768e-01,1.000000000000000000e+00
2.203025378172271675e-01,1.000000000000000000e+00
2.204025503187898583e-01,1.000000000000000000e+00
2.205025628203525490e-01,1.000000000000000000e+00
2.206025753219152397e-01,1.000000000000000000e+00
2.207025878234779581e-01,1.000000000000000000e+00
2.208026003250406488e-01,1.000000000000000000e+00
2.209026128266033395e-01,1.000000000000000000e+00
2.210026253281660302e-01,1.000000000000000000e+00
2.211026378297287209e-01,1.000000000000000000e+00
2.212026503312914116e-01,1.000000000000000000e+00
2.213026628328541301e-01,1.000000000000000000e+00
2.214026753344168208e-01,1.000000000000000000e+00
2.215026878359795115e-01,1.000000000000000000e+00
2.216027003375422022e-01,1.000000000000000000e+00
2.217027128391048929e-01,1.000000000000000000e+00
2.218027253406675836e-01,1.000000000000000000e+00
2.219027378422303021e-01,1.000000000000000000e+00
2.220027503437929928e-01,1.000000000000000000e+00
2.221027628453556835e-01,1.000000000000000000e+00
2.222027753469183742e-01,1.000000000000000000e+00
2.223027878484810649e-01,1.000000000000000000e+00
2.224028003500437556e-01,1.000000000000000000e+00
2.225028128516064740e-01,1.000000000000000000e+00
2.226028253531691647e-01,1.000000000000000000e+00
2.227028378547318554e-01,1.000000000000000000e+00
2.228028503562945462e-01,1.000000000000000000e+00
2.229028628578572369e-01,1.000000000000000000e+00
2.230028753594199276e-01,1.000000000000000000e+00
2.231028878609826460e-01,1.000000000000000000e+00
2.232029003625453367e-01,1.000000000000000000e+00
2.233029128641080274e-01,1.000000000000000000e+00
2.234029253656707181e-01,1.000000000000000000e+00
2.235029378672334088e-01,1.000000000000000000e+00
2.236029503687960995e-01,1.000000000000000000e+00
2.237029628703588180e-01,1.000000000000000000e+00
2.238029753719215087e-01,1.000000000000000000e+00
2.239029878734841994e-01,1.000000000000000000e+00
2.240030003750468901e-01,1.000000000000000000e+00
2.241030128766095808e-01,1.000000000000000000e+00
2.242030253781722715e-01,1.000000000000000000e+00
2.243030378797349900e-01,1.000000000000000000e+00
2.244030503812976807e-01,1.000000000000000000e+00
2.245030628828603714e-01,1.000000000000000000e+00
2.246030753844230621e-01,1.000000000000000000e+00
2.247030878859857528e-01,1.000000000000000000e+00
2.248031003875484435e-01,1.000000000000000000e+00
2.249031128891111619e-01,1.000000000000000000e+00
2.250031253906738526e-01,1.000000000000000000e+00
2.251031378922365433e-01,1.000000000000000000e+00
2.252031503937992341e-01,1.000000000000000000e+00
2.253031628953619248e-01,1.000000000000000000e+00
2.254031753969246155e-01,1.000000000000000000e+00
2.255031878984873339e-01,1.000000000000000000e+00
2.256032004000500246e-01,1.000000000000000000e+00
2.257032129016127153e-01,1.000000000000000000e+00
2.258032254031754060e-01,1.000000000000000000e+00
2.259032379047380967e-01,1.000000000000000000e+00
2.260032504063007874e-01,1.000000000000000000e+00
2.261032629078635059e-01,1.000000000000000000e+00
2.262032754094261966e-01,1.000000000000000000e+00
2.263032879109888873e-01,1.000000000000000000e+00
2.264033004125515780e-01,1.000000000000000000e+00
2.265033129141142687e-01,1.000000000000000000e+00
2.266033254156769594e-01,1.000000000000000000e+00
2.267033379172396779e-01,1.000000000000000000e+00
2.268033504188023686e-01,1.000000000000000000e+00
2.269033629203650593e-01,1.000000000000000000e+00
2.270033754219277500e-01,1.000000000000000000e+00
2.271033879234904407e-01,1.000000000000000000e+00
2.272034004250531314e-01,1.000000000000000000e+00
2.273034129266158498e-01,1.000000000000000000e+00
2.274034254281785405e-01,1.000000000000000000e+00
2.275034379297412312e-01,1.000000000000000000e+00
2.276034504313039220e-01,1.000000000000000000e+00
2.277034629328666127e-01,1.000000000000000000e+00
2.278034754344293034e-01,1.000000000000000000e+00
2.279034879359920218e-01,1.000000000000000000e+00
2.280035004375547125e-01,1.000000000000000000e+00
2.281035129391174032e-01,1.000000000000000000e+00
2.282035254406800939e-01,1.000000000000000000e+00
2.283035379422427846e-01,1.000000000000000000e+00
2.284035504438054753e-01,1.000000000000000000e+00
2.285035629453681938e-01,1.000000000000000000e+00
2.286035754469308845e-01,1.000000000000000000e+00
2.287035879484935752e-01,1.000000000000000000e+00
2.288036004500562659e-01,1.000000000000000000e+00
2.289036129516189566e-01,1.000000000000000000e+00
2.290036254531816473e-01,1.000000000000000000e+00
2.291036379547443658e-01,1.000000000000000000e+00
2.292036504563070565e-01,1.000000000000000000e+00
2.293036629578697472e-01,1.000000000000000000e+00
2.294036754594324379e-01,1.000000000000000000e+00
2.295036879609951286e-01,1.000000000000000000e+00
2.296037004625578193e-01,1.000000000000000000e+00
2.297037129641205377e-01,1.000000000000000000e+00
2.298037254656832284e-01,1.000000000000000000e+00
2.299037379672459191e-01,1.000000000000000000e+00
2.300037504688086099e-01,1.000000000000000000e+00
2.301037629703713006e-01,1.000000000000000000e+00
2.302037754719339913e-01,1.000000000000000000e+00
2.303037879734967097e-01,1.000000000000000000e+00
2.304038004750594004e-01,1.000000000000000000e+00
2.305038129766220911e-01,1.000000000000000000e+00
2.306038254781847818e-01,1.000000000000000000e+00
2.307038379797474725e-01,1.000000000000000000e+00
2.308038504813101632e-01,1.000000000000000000e+00
2.309038629828728817e-01,1.000000000000000000e+00
2.310038754844355724e-01,1.000000000000000000e+00
2.311038879859982631e-01,1.000000000000000000e+00
2.312039004875609538e-01,1.000000000000000000e+00
2.313039129891236445e-01,1.000000000000000000e+00
2.314039254906863352e-01,1.000000000000000000e+00
2.315039379922490537e-01,1.000000000000000000e+00
2.316039504938117444e-01,1.000000000000000000e+00
2.317039629953744351e-01,1.000000000000000000e+00
2.318039754969371258e-01,1.000000000000000000e+00
2.319039879984998165e-01,1.000000000000000000e+00
2.320040005000625349e-01,1.000000000000000000e+00
2.321040130016251979e-01,1.000000000000000000e+00
2.322040255031879163e-01,1.000000000000000000e+00
2.323040380047506070e-01,1.000000000000000000e+00
2.324040505063132978e-01,1.000000000000000000e+00
2.325040630078759885e-01,1.000000000000000000e+00
2.326040755094386792e-01,1.000000000000000000e+00
2.327040880110013976e-01,1.000000000000000000e+00
2.328041005125640883e-01,1.000000000000000000e+00
2.329041130141267790e-01,1.000000000000000000e+00
2.330041255156894697e-01,1.000000000000000000e+00
2.331041380172521604e-01,1.000000000000000000e+00
2.332041505188148789e-01,1.000000000000000000e+00
2.333041630203775418e-01,1.000000000000000000e+00
2.334041755219402603e-01,1.000000000000000000e+00
2.335041880235029510e-01,1.000000000000000000e+00
2.336042005250656417e-01,1.000000000000000000e+00
2.337042130266283324e-01,1.000000000000000000e+00
2.338042255281910231e-01,1.000000000000000000e+00
2.339042380297537416e-01,1.000000000000000000e+00
2.340042505313164323e-01,1.000000000000000000e+00
2.341042630328791230e-01,1.000000000000000000e+00
2.342042755344418137e-01,1.000000000000000000e+00
2.343042880360045044e-01,1.000000000000000000e+00
2.344043005375672228e-01,1.000000000000000000e+00
2.345043130391298858e-01,1.000000000000000000e+00
2.346043255406926042e-01,1.000000000000000000e+00
2.347043380422552949e-01,1.000000000000000000e+00
2.348043505438179857e-01,1.000000000000000000e+00
2.349043630453806764e-01,1.000000000000000000e+00
2.350043755469433671e-01,1.000000000000000000e+00
2.351043880485060855e-01,1.000000000000000000e+00
2.352044005500687762e-01,1.000000000000000000e+00
2.353044130516314669e-01,1.000000000000000000e+00
2.354044255531941576e-01,1.000000000000000000e+00
2.355044380547568483e-01,1.000000000000000000e+00
2.356044505563195668e-01,1.000000000000000000e+00
2.357044630578822297e-01,1.000000000000000000e+00
2.358044755594449482e-01,1.000000000000000000e+00
2.359044880610076389e-01,1.000000000000000000e+00
2.360045005625703296e-01,1.000000000000000000e+00
2.361045130641330203e-01,1.000000000000000000e+00
